,press,title,date,emotion
246,한국경제,민주당 '내전'에…후반기 국회 멈췄다,20220606,0
189,동아일보,"경북도, 청년인구 늘리기 위해 ‘청년정책관’ 신설",20200103,2
77,매일경제,사천서 훈련용 전투기 공중 충돌…탑승자 4명 전원 사망,20220402,0
194,동아일보,“함께 신화 만들자” 이재용 새해 첫 행보는 ‘동행’,20210105,1
277,한겨레신문,원숭이두창 ‘방역 구멍’…확진자 유증상에도 공항 검역대 통과,20220623,0
58,동아일보,정진석 추기경 “연명치료 않고 장기기증”,20210301,2
653,동아일보,‘대우조선 금품-향응 혐의’ 송희영 前주필 2심서 무죄,20200110,2
38,동아일보,1만원으론 냉면 한그릇도 못 먹어… ‘겁나는 외식’,20220505,0
98,동아일보,사회적기업 상품 구매해 나누며 상생 앞장,20220218,1
87,동아일보,"코로나치료 한계상황 프랑스-벨기에, 환자들 독일로 보내",20201109,0
87,매일경제,항공·석유화학 기업 초비상,20220204,0
192,한국경제,"테라·루나 손실 투자자들, 권도형 대표 고소 잇따라",20220603,0
401,매일경제,살얼음판 경기…'침체 경고등' 뚜렷,20220430,0
640,경향신문,‘3선’ 김학송 전 의원 별세,20220614,0
34,동아일보,전세 65% vs 월세 35%…임대차법 시행 1년새 반전세-월세 늘었다,20210802,2
118,한겨레신문,"부산의 옛 기차역들, 문화공간으로 ‘활짝’",20220610,1
406,한국경제,아파트 지하공간도 디자인 고급화,20220609,1
230,매일경제,"테슬라 드디어 바닥 찍었나…월가 ""기술株 저점매수할 때""",20220222,1
85,동아일보,백범 “유관순 열사 거룩한 의거는 불멸의 위훈”,20210401,2
145,한겨레신문,양산 집회 막으려다…집회의 자유 근간 흔드는 민주당 의원들,20220613,0
83,조선일보,서울 아파트 평균 전셋값 4억8000만원… 1년새 2400만원 올랐다,20200603,0
134,동아일보,"SK엠앤, 복지사각 종사자 위한 맞춤형 건강검진 서비스 제공",20210302,2
126,동아일보,"“이방카, 대선 출마하려 부친에 패배 인정 설득”",20201111,2
24,매일경제,"주호영 ""北, 사살명령인 `762 하라` 지시했다""",20201005,0
65,경향신문, 중국의 무엇이 두려운가,20220601,2
408,매일경제,"한국신문협회 신임 회장, 임채청 동아일보 발행인",20220226,2
182,경향신문,불붙는 ‘한·미 통화스와프’ 논란…환율 만능키 될까,20220516,0
81,경향신문,"한글인데 해외 직구, 결제하니 연락 두절",20220419,2
106,매일경제,데이터란 '똑똑한 씨앗' 뿌렸다…'디지털 농업' 꽃이 피었습니다 ,20220404,1
67,매일경제,펜트업 수요 덕에…LG가전 영업익 2조 넘는다,20201006,1
32,동아일보,열악한 요양-정신병원 코호트 격리 안한다,20210101,2
159,동아일보,경남道 “민원 불편없게 공무원 인수인계 강화”,20200103,2
698,동아일보,"日 수출규제 품목 ‘포토레지스트’… 美듀폰, 한국에 생산공장 짓는다",20200110,2
462,경향신문,사참위 “가습기살균제 사건 공소시효 연장을”,20220610,1
144,매일경제,배달료 비싸서 집밥 먹으려 했더니…농수산물 수입물가 30% 껑충,20220405,0
114,한국경제,"美 Fed, 빅스텝 이어 '양적긴축' 시작했다…연내 640조원 '회수'",20220602,0
22,경향신문,또 10대 무면허 운전…‘배달 알바’ 대학 신입생 숨져,20200401,0
172,동아일보,"눈 감고 시작하는 드로잉, 자유가 춤춘다",20210602,2
171,경향신문,2014년도 수능문제 세계지리 출제 오류…국가배상 인정 안 돼,20220516,0
49,동아일보,25년前 유도 은메달 현숙희 위원 이번엔 심판으로 도쿄올림픽 참가,20210802,2
300,경향신문,"부산, 비축용 마스크 100만장 추가 배부",20200430,1
302,경향신문, 경제안보라 쓰고 안보경제로 읽어서야,20220607,2
276,매일경제, 3년 후면 한국도 초고령사회…골다공증 장기정책 시급,20220223,0
378,매일경제,우크라에 발목잡힌 연준 '빅스텝'…美증시 미소,20220226,1
8,한국경제,이재명 기사회생해 '文의 길' 밟나…패배 땐 '정치생명 끝',20220601,2
525,동아일보,“대형 OLED 사업에 역량 집중”… 정호영 LGD 사장 현지 간담회,20200108,2
104,한국경제,"국힘, 대구·경북서 70%대 득표…홍준표 ""역동의 대구 만들겠다""",20220602,1
1,경향신문,"윤 대통령, 결국 ‘공직자 인사검증 권한’ 한동훈 손에 쥐여줬다",20220601,2
12,한국경제,"아모레퍼시픽그룹, 2분기도 실적 '반토막'…영업익 67%↓",20200801,0
270,매일경제, 안전하고 합리적인 '택시 합승' 승차난 문제 해법 될 것,20220223,2
210,경향신문,지소연 ‘아름다운 피날레’,20220517,1
209,동아일보,"역경 이겨낸 도장 업계 강자, 소외계층 복지에도 힘써",20220225,1
295,매일경제,美의 중국 반도체 규제…대만 웃고 한국 울었다,20220426,0
4,매일경제,"새 정부, 韓 성장 촉진 기대 커…사회통합·정치개혁엔 비관론",20220401,2
416,매일경제,"""해외상표 들여와 키우면 뭐하나""…판권 보호안돼 우는 중소기업들",20220228,0
104,동아일보,경기도만 100% 재난지원금… 여야·당정 합의는 뭐가 되나,20210803,0
32,한국경제,경남도 3차추경 1850억 편성…일자리 지원 983억,20200716,1
196,동아일보,美 “WTO와 백신 지재권 한시적 면제 논의할 것”,20210504,1
154,동아일보,공동주택-건물 관리 시장 2위… 환경사업 통해 사회적 책임 실천,20210302,2
119,조선일보,이재용 3년 만에 다시 운명의 날… 오늘밤 구속여부 결정,20200608,2
347,매일경제,삼바 실적 신기록 행진…1분기 영업이익률 35%,20220428,1
506,경향신문,"17개월 만에 만난 미·중 국방, 대만·우크라 놓고 공방전",20220611,0
293,한국경제,연금펀드로 똑똑하게 노후 준비하자,20200831,2
113,한겨레신문," 문화재청, 성락원 ‘엉터리 문화재 지정’ 취소 않고 꼼수 추진",20200109,0
363,매일경제,"부산, 블록체인 기업 몰려 문전성시",20220225,1
493,동아일보,‘서울라이트’ 행사 100만명이 빛냈다,20200108,2
40,경향신문,이웃 돕고 시간화폐 ‘적립’…도움 필요할 때 찾아쓴다,20220504,1
116,동아일보,"화이자 백신, 기존에 없던 유형… 안전성-항체 지속성 검증 필요",20201111,2
69,한국경제,"한진칼 BW 투자자, 2주일 만에 20%대 수익",20200717,1
89,동아일보,“남산 갈때 녹색버스로 갈아타세요”,20210302,2
19,한국경제,2학기엔 학생 3분의 2까지 등교…하루 확진자 100명 넘으면 휴교,20200801,0
272,조선일보,놀고 있는 '40조 산업안정기금',20200626,0
353,매일경제,휴대폰 포기 때처럼…태양광 접은 LG전자 반등할까,20220225,2
290,동아일보,‘코로나 블루’에… 우울증 신간 봇물,20210603,0
187,동아일보,부산 해운대 ‘동전 천사’ 작년말에도 73만원 기부,20200103,1
482,경향신문,"이통사, 통신 밖에서 성장동력 찾기 분주",20220610,2
375,한국경제,베네수엘라 '살인적 인플레' 탈출 비결은,20220609,1
219,한겨레신문,법인세 최고세율 인하 추진…삼성전자 등 대기업 100여곳 수혜,20220617,1
301,한겨레신문," 대통령·여야 ‘코로나 회동’, 국가 역량 모으는 계기로",20200229,2
217,동아일보,日도 장마 몸살… 기록적 폭우에 산사태로 20명 실종-2명 사망,20210705,0
66,한겨레신문,"코레일, ‘용산개발사업’ 법인세 9천억 돌려받는다",20200204,2
148,동아일보,"北, 김정은 바로 아래 ‘제1비서’ 신설… 김여정 가능성",20210602,0
218,동아일보,델타변이 확산… 수도권 밤 10시 이후 야외음주 금지,20210705,2
294,매일경제,올 여름엔 에어컨 위생걱정 없겠네…AI가 내부청소 척척,20220426,1
236,한국경제,"문재인 전 대통령 괴롭힌 시위, 기업은 365일 시달린다",20220606,0
23,동아일보,아스트라 부작용 ‘희귀 혈전증’ 국내 첫 확인,20210601,0
87,한국경제,"與도 野도 ""4차 추경 당장 해야""",20200812,2
13,동아일보,佛 니스 테러 이틀만에 또… 리옹 신부 총격받아 위독,20201102,0
76,동아일보,"“기후 리스크, 화폐-금융 안전성까지 흔들수도”",20220511,0
191,한국경제,"""4.5조원 日 웹툰 잡아라""…카카오·네이버, 시장공략 가속",20200825,2
44,동아일보,YS 보좌 40년… 이원종 前 靑정무수석 별세,20210201,0
444,한국경제,1등 카드사 안주 않고 '신한플레이' 비금융 탑재…생활금융플랫폼 도약,20220127,1
256,동아일보,"野 “박준영 부인 도자기 일부만 계산해도 3000만원”, 朴 “300만원어치 팔았다” 무관세 반입후 판매 인정",20210505,0
278,한겨레신문,신차부재·판매부진·적자누적…다시 수렁에 빠진 쌍용차,20200117,0
198,조선일보,文대통령이 김정은에 특사 제안했는데… 김여정이 거부,20200618,0
17,경향신문,"윤 대통령, 선거 하루 전 부산행…야 “대단히 부적절한 행차”",20220601,0
202,동아일보,마음을 다스리면 병이 나을까?〈119〉,20220225,2
52,동아일보,여의도 벚꽃길 일대 12일까지 교통통제,20210401,2
331,한국경제,"악재 잦아든 중국 펀드, 꽃길 걷는 중",20220608,1
407,한국경제,'슈퍼甲' 따이궁에 허덕이는 면세점들,20220126,0
286,매일경제,마창진 통합 10년…예산 2배 늘고 일자리 4만개 창출,20201031,1
97,매일경제,거리두기 1주 연장…고통 커진 자영업,20200905,0
188,한겨레신문,따뜻해지면 코로나19도 맥 못추려나,20200213,2
226,동아일보,조국 털어내고 윤석열 겨누는 與,20210603,2
57,매일경제,"중동 산유국 5곳 대사 만난 尹 ""에너지 협력 강화하자""",20220402,1
35,한국경제,돌아온 맥주의 계절…'신상' 쏟아지네,20220601,2
247,동아일보,"셔먼 “성김 대북특별대표 임명, 北과 대화준비 신호”",20210603,1
309,동아일보,“뮤지컬은 되고 콘서트는 안되고…” 공연 형평성 논란,20210405,0
353,동아일보,세계 자전거의 날… “따릉이로 탄소 줄여요”,20210604,2
47,경향신문,"“선제 핵” 9일 만에…북, 탄도미사일 1발",20220505,0
153,동아일보,남해-통영 ‘해상풍력 갈등’ 결국 헌재로… “이번주 심판 청구”,20220224,0
133,동아일보,K-바이오 랩허브 구축사업 가속도,20210702,2
122,동아일보,"검찰, 강용석 불구속 기소",20210702,0
124,동아일보,"한국어 떼창으로… BTS, 美 새해 열었다",20200102,2
405,매일경제,미디어법 개정 급한데…부처는 뒷짐,20220226,0
639,경향신문,‘아마존에서 실종’ 영국인 기자·원주민 전문가 소지품 일주일 만에 발견,20220614,2
219,동아일보,코로나 사망 하루 112명 ‘최다’…주간 사망 2주새 2.9배로 급증,20220228,0
71,조선일보,테슬라 두번째 액면분할 발표에 8% 상승,20220330,1
4,한국경제,票되는 노동이사제 속도내면서…시급한 반도체법은 '지지부진',20220101,0
195,동아일보,文 “기습공격 같던 日수출규제 맞서 소부장 자립 이뤄”,20210703,1
2,경향신문,‘비례정당 선거연합’ 저울질…민주당이 잃을 명분과 실리,20200302,2
85,동아일보,‘사랑의열매’ 작년 기부액 역대최고 8462억원,20210202,1
167,경향신문,인도 밀 수출 금지…전쟁·가뭄이 불붙인 ‘밀 대란’ 식탁 덮치나,20220516,0
74,한국경제,"포스코, 수해복구 성금 10억원",20200811,1
79,한국경제,"11번가, 청각장애인용 투명마스크 지원",20200717,1
153,매일경제,"""국내 반도체업계도 초거대 데이터센터 늘어나면 호재"" ",20220405,1
56,경향신문,"‘오페라의 유령’도 코로나…배우 1명 확진, 공연 중단",20200402,0
564,경향신문,"LGU+, TV 뺀 20대 1인 가구 맞춤 ‘인터넷 전용 요금제’ 출시",20220613,2
144,경향신문,"15% 넘는 득표에 광역의회 ‘제2당’…여, 호남서 ‘도약’",20220603,2
138,경향신문,"1주일에 2장, 신분증 필수…미성년자는 꼭 부모와 함께 ",20200306,2
169,한국경제,"지놈앤컴퍼니, 뇌질환 치료제 개발 나선다",20200825,1
4,한겨레신문,‘2차 감염’ 비판에…질본 “접촉자 분류 오류 있었다”,20200201,0
286,한국경제,지방 공기업 순손실 1.3조원…적자 두 배 이상↑,20200731,0
314,동아일보,인천공항에 첫 항공정비 시설 생긴다,20210505,2
47,동아일보,한국일보 이영성 사장 선임,20200101,1
173,동아일보,"서초구, 전국 첫 초등생 두뇌발달 진단검사",20210504,1
154,경향신문,"‘포스트 코로나19’ 준비하는 첫발, 사전투표입니다 ",20200410,2
136,동아일보,"당청, 부동산 엇박자… 與 “부족했다” 또 사과, 靑 “정책 전환 없다”",20210402,0
102,경향신문," 국민의힘과 국민의당 합당, 공동정부 약속 회복이 먼저다",20220419,2
271,한국경제, 초연결 디지털 기기 안전성 강화해야,20200730,2
103,경향신문,코로나 공포 타고 ‘인종차별 바이러스’도 지구촌 확산,20200406,0
293,한겨레신문,"“젠더란 무한하게 다양하며, 스펙트럼으로 존재한다”",20200117,2
268,한국경제,2800선도 위태…'코스피 혹한기' 시작되나,20220122,0
236,경향신문," 정의당 내 성폭력 재발, 참담하다",20220518,0
106,동아일보,007도 울고갈 곤의 ‘성탄 대탈주극’,20200102,2
253,경향신문,"에쓰오일, 코로나 충격에 영업손실 1조원",20200428,0
16,매일경제,"""임대차법, 세입자 피해 늘어"" 경제학자 10명중 7명 쓴소리",20200901,0
88,한국경제,8월 수출 24% 감소…반도체·스마트폰 부진,20200812,0
6,매일경제,`거리두기 2단계` 효과 나타나나…441명 정점 찍고 나흘연속 감소,20200901,1
104,동아일보,‘여름의 할 일’… 광화문 교보빌딩 글판 새단장,20210601,2
148,한국경제,美 조기긴축 우려에 환율 1200원 육박,20220106,0
92,한겨레신문,"존슨 영 총리, ‘파티 게이트’ 불신임 투표서 생환…여전히 큰 상처",20220608,0
35,매일경제,"삼성전자 ""보행중 휴대폰 사용금지""…중대재해법 대응 나서",20220203,2
78,매일경제,텔루라이드·셀토스 `질주`…美 월간 최고 판매량 경신,20200903,1
140,한겨레신문,경로 추적 어려운 깜깜이 환자 발생 우려…“지역사회 대규모 전파 가능성”,20200207,0
119,매일경제,"""새벽 장 보기 대신 새벽배송…가락시장 찾던 식당 5천곳 가입""",20220204,2
52,경향신문,장준하 선생 아들 장호권씨…신임 광복회장에 선출,20220601,2
3,경향신문,미국서 첫 사망자 발생…“대구 여행 금지” 최고 수위 ,20200302,0
234,동아일보,석유난로 쬐며 선별진료검사,20210105,2
114,한겨레신문,‘환자 11명’ 일 크루즈선에 한국 국적자 9명 탑승,20200206,0
308,매일경제,새우깡 가격도 100원 오른다…농심 스낵 출고가 6% 인상,20220224,0
199,매일경제,'억대 연봉' 꿈의 직업 개발자?…절반은 연봉 4000만원 미만,20220406,2
187,매일경제,최대 80% 싸게…블프·코세페 `득템` 해볼까,20201020,2
261,한국경제,"美 오미크론에 880만명 결근…일손 달려 단축영업, 軍 동원",20220122,0
312,매일경제,"마루엔 돌과 흙·벽엔 NFT아트…집, 자연과 디지털이 만나다",20220224,2
455,한국경제,노터스에 무슨 일이?…6거래일 연속 상한가,20220610,1
411,매일경제, 배달비는 왜 계속 오르는 것일까?,20220226,2
284,한국경제,"오미크론 확산에 6일새 확진자 두 배…""이번주 1만명 넘어설 것""",20220124,0
65,동아일보,‘업어치기 달인’ vs ‘한판승 제조기’,20210701,2
230,매일경제,아직도 초중고 불법 촌지·찬조금 25억,20201027,0
159,동아일보,포스코인터 “전기차 핵심 모터코어 사업 강화”,20210202,2
204,한겨레신문,"비행기 지연, 택배 파손…“설 명절 피해 조심하세요”",20200115,2
4,매일경제,지구 영상'까지 등장시킨 北…5000㎞급 중장거리 미사일 엄포,20220201,0
265,매일경제,금융·건강·세금 한곳에 연결…빅테크 `초개인화`로 진화 중,20200924,2
50,경향신문,"흐릿한 존재감, 희미한 정책 방향…50여일 ‘암전 인수위’",20220505,0
443,경향신문,윤 대통령 “이십 몇 년 수감은 전례에 안 맞아”…MB ‘사면’에 무게,20220610,2
51,동아일보,"또 불법집회 강행한 민노총, 솜방망이 대응으론 못 막는다",20210802,0
219,동아일보,"“엄마, 친구가 카톡감옥서 울어요”… 실제론 자녀의 SOS일수도",20210403,0
15,동아일보,"이재명 “재난금, 경기도민엔 100% 지급” 논란",20210802,2
233,동아일보,"정의선-최태원 이번엔 ‘수소 동맹’… SK, 2025년까지 18조 투자",20210303,2
17,동아일보,"포스코재단, 26명에 의수-의족 지원",20201102,1
53,경향신문,해외 입국자 격리시설 속속 마련,20200402,1
89,한겨레신문,사참위 “세월호 잠수함 충돌 등 외력설 가능성 낮아”…전원위 의결,20220608,2
275,경향신문,"사업장 노동자 22만명 감소, 공격적 정책으로 풀어가야",20200429,2
13,경향신문,정의당 “민생 위해선 양당 아닌 다당제 정치 필요”,20220601,2
645,동아일보,기업수사 前검사… 진보성향 시민단체… 지배구조 전문가…,20200110,2
103,한겨레신문,부상 회복 허훈이 돌아온다,20200108,2
3,경향신문,단속 비웃는 ‘골라 태우기’…택시 승객 ‘발 동동’,20220502,0
24,한국경제,샌프란시스코 월세 상한제에 공급 15%↓…서민들은 교외로 밀려,20200803,0
24,경향신문,특고 노동자도 받는 코로나 지원금…봉제공에겐 ‘그림의 떡’,20220601,2
561,경향신문,"KT, 누리호 발사 성공 위한 통신·방송 지원",20220613,1
289,한국경제,'수소 테마' 범한퓨얼셀·'미디어 빅데이터' 비플라이소프트 일반청약,20220607,2
1,동아일보,"청년임대 사는 20대도, 내집 가진 30대도 “부동산은 절망”",20210401,0
442,경향신문,‘검찰 출신’ 미 고위직 6명…경력·전문성 등 윤 정부와는 달라,20220610,2
71,동아일보,"대기업 중고차시장 진출 논의, 2년반째 공회전",20210901,2
230,매일경제,"애쓰모글루 美 MIT 교수 ""코로나19로 민주주의가 위협받고 있다""",20200919,2
294,한국경제,부산 도시가스 요금 13% 인하,20200731,1
232,동아일보,제조업 생산 줄며 1월 산업생산 8개월만에 감소,20210303,0
100,한국경제,이광재 꺾은 김진태…'강원특별자치도' 첫 지사로,20220602,2
167,동아일보,"韓美, 삼성 공장서 ‘반도체 전략동맹’ 선언",20220521,1
221,매일경제,"文 ""독감백신 불안 과도…정부발표 신뢰해달라""",20201027,2
168,동아일보,“배구 안볼수가 없잖아” 140만명 동시접속 응원,20210805,2
198,한국경제," 수출은 위태, 환율·유가는 꿈틀…'선거의 시간'은 끝났다",20220603,0
149,동아일보,與 “김건희 주가조작 의혹 계좌 4개 추가 확인”,20220224,0
284,동아일보,벨라루스 운동가 “자백 강요받아” 법정서 자해,20210603,0
267,한겨레신문,“트라우마 여전해 겁나지만 최선 다해 근무하겠다”,20200227,2
59,동아일보,친문 위력… ‘조국 옹호’ 초선 김용민 최고위원 1위,20210503,2
346,한국경제,"성적 엇갈린 광고대행사 ""디지털 동아줄 잡아라""",20220125,2
299,한겨레신문,"지역구 후보 안 낸다는 안철수, 통합당과 선거 연대하나",20200229,2
9,매일경제,"""코로나 무서워 아무도 안와""…백화점매출 2주새 40%↓",20200901,0
454,한국경제,"""수소 신기술 확보하라""…정부, 9년간 2조원 투자",20220127,1
15,한겨레신문,부쩍 바빠진 이재용…호암상 시상식 6년 만에 참석,20220601,1
205,한국경제,"주가 급락에 피 마르는 투자자…""테크기업, 성공 만능주의 빠졌나""",20220112,0
126,매일경제,"용산, 국가 상징으로…지금이 기회",20220405,1
115,동아일보,중대본 “백신 없는 ‘마지막 겨울’… 거리두기 더 충실해야”,20201111,2
214,매일경제,"이인영, 北 향해 ""선 넘으면 신뢰 복원 어려워""",20220222,2
148,동아일보,"방역당국, 코로나 자가진단키트 도입 검토",20210402,1
430,한국경제,다음주 美서 한·미 외교장관 회담…북핵·미사일 위협 대응 '집중 논의',20220610,0
72,경향신문,"한국당에 선두 내준 더시민, 열린당과는 ‘비례 내전’ 가열 ",20200403,2
23,동아일보,‘최대관심’ 삼성전자 지분도 법정비율대로… 상속세 부담 고려한 듯,20210501,2
120,경향신문,"바이든 “우크라 무기 지원 계속…미, 공격 받지 않는 한 전쟁에 직접 관여 안 해”",20220602,2
33,한국경제,"광주시, 희망일자리사업 모집",20200716,1
401,한국경제,LNG선 배출한 탄소 회수하는 친환경 기술…삼성중공업 국내 첫 인증,20220126,1
118,조선일보,"177석의 힘… 與, 53년만에 국회 단독 개원",20200606,2
52,동아일보,농협은행장 권준학씨… 농협금융지주 회장 이어 내부 승진,20210101,1
266,한국경제,대구 '3월 악몽' 재연?…30명 중 29명 교회發 집단감염,20200831,0
122,조선일보,對中압박·방위비… 현안마다 꼬여가는 韓美,20200608,0
248,동아일보,대통령보다 실질권력 센 전쟁영웅… “이란의 로멜”,20200104,2
159,동아일보,"토트넘 이끌었던 포체티노, PSG 사령탑 취임",20210104,2
201,한겨레신문,제2의 트럼프 나오면?…‘미·일 동맹’ 미래 불안감 커지는 일본,20200115,2
62,동아일보,"“美, 2012… 2014년 메르켈 등 유럽 정치인 도청”",20210601,0
64,동아일보,"日, 올림픽 관중 ‘코로나 음성 증명서’ 요구할 듯",20210601,2
485,경향신문,삼성페이 ‘디지털 키’ 추가…집·자동차 문 열고 잠그기 가능,20220610,2
503,한국경제,보복소비 늘자…스위스 시계 제조사 '함박웃음',20220613,1
254,조선일보, 300억 들인 나로호 핵심부품을 700만원에 고물상 넘긴 항우연,20200626,0
156,한국경제,"삼다수, 中시장 재도전…내달 상하이 판매",20200724,2
210,동아일보,스타벅스도 배달 나선다,20201120,2
43,매일경제,대구서 충전하던 전기차에 불…지난달 제주 화재와 같은 기종,20201005,2
48,한겨레신문,‘신종 코로나 휴교’ 336곳…새 학기도 늦출 수 있다,20200204,0
370,매일경제,"대구공군기지 터, 수변문화도시 된다",20220225,1
458,경향신문,"법무부, 윤 대통령 공약 ‘촉법소년 연령 하향’ 검토",20220610,2
8,동아일보,‘화이자 2분기내 도입 추진’ 성과 없어… 추가협상서도 힘들 듯,20201225,0
207,경향신문,"방통위, ‘구글 갑질’ 정조준…‘인앱결제 강제’ 실태점검한다",20220517,0
125,동아일보,수시채용 늘면서 달라진 ‘인재 기준’… 학력-자격증보다 인턴경험 중요,20210202,2
271,경향신문,소상공인·특수고용노동자 등 최대 100만원 지원,20200429,1
32,동아일보,"지난해 4월 고성-속초 산불… 한전, 손해사정액 60% 지급",20200101,0
390,매일경제,"현대차그룹, 美 '가장 안전한 차' 21종 최다 기록썼다",20220226,1
63,동아일보,"‘인구감소 위기’ 中, 3자녀까지 허용",20210601,0
159,경향신문,“느그 아버지 뭐하시노?” 묻던 ‘미친개’···왜 시대마다 존재할까,20220514,0
241,경향신문,자기주식 취득은 분명 ‘호재’지만…진정한 주주가치 제고는 ‘소각’으로 완성,20220606,2
421,동아일보,강경미 별세·박위규 부인상 外,20200107,0
168,경향신문,“조용한 전파의 시기…투표일·부활절 조심” ,20200410,0
46,매일경제, 희소성 넘치는 싱가포르 고가주택…전세계 갑부 지갑 열었다,20220401,1
293,한겨레신문,5월 생산자물가 5개월째 오름세…상승 폭은 줄어,20220624,0
86,동아일보,"“국가 지도자들, 부족함 인정해야” 염수정 추기경 부활절 메시지",20210401,2
33,동아일보,"KBL, 기승호 영구제명… 타구단 A씨는 음주운전",20210501,0
330,경향신문,"미 언론·전문가 “한·미, 북핵 접근법 확실한 변화”",20220523,1
169,동아일보,"일어나, 아직 기회는 남았어!",20210805,1
132,동아일보,"한화솔루션, 합병후 첫 3개부문 모두 흑자",20201111,1
249,한국경제,"""조종사도 예외없다"" 美 유나이티드항공, 10월 2850명 감원",20200829,0
220,매일경제,"""직접투자 자신없다면…배당주 펀드·ETF로 복리효과 노려라""",20200918,2
275,동아일보,“6·25참전 한분 한분이 영웅…22개국 돌며 1500명 무료 촬영”,20210705,1
462,한국경제,"대구·경북, 미래차 육성 협력…지능형 車부품 경쟁력 키운다",20220610,1
202,동아일보,기아차 노조 24일부터 부분파업… 9년 연속,20201120,0
292,동아일보,두산밥캣 “786억원 들여 美스테이츠빌 공장 증설”,20210505,2
111,한겨레신문,원자재 급등+달러 강세+수요 회복+불안 심리=인플레 4중고,20220610,0
32,조선일보,한국판 뉴딜엔 개혁이 안보인다,20200602,0
338,매일경제,무역·투자·물가 비상인데…기름 붓는 강달러,20220428,0
56,동아일보,"평창도 뛰었던 ‘철인’ 이도연, 사이클 아쉬운 10위",20210901,0
425,동아일보,함안 마갑총 말갑옷 등 가야문화재 5건 보물 지정,20200107,2
445,한국경제,"1년 끈 삼성생명 암보험 제재, 결국 '기관경고'",20220127,0
129,경향신문,연세대 앞 ‘대각선 횡단보도’ 개통,20200407,2
46,동아일보,김광호 별세·진우 현대차증권 브랜드&PR팀 책임매니저 부친상 外,20210201,0
25,경향신문,"서울교육청, 휴교기간 공백 최소화…가정 독서·토론교육 프로그램 운영",20200302,2
247,동아일보,"“게임과 예술, 과학이 만나 새로운 미래를 만든다”",20210705,1
414,한국경제,"""타인 명의 빌려 등기한 토지, 실소유주라도 소유권 취득 못해""",20220609,0
209,동아일보,러캐머라 주한미군사령관 취임 “한미동맹은 안보 근간”,20210703,1
192,경향신문,초저금리에 구원투수로 등장한 재정…추경 규모 확대되나,20200309,1
132,동아일보,"서울시, 건설 일용근로자에 국민연금-건보 부담금 지원",20210702,2
228,한국경제,성매매 피해 청소년 절반이 채팅앱에 낚여,20220604,0
125,매일경제,6개월 넘으면 이율 보장…1년만기 금리 혜택,20220404,1
187,동아일보,롯데케미칼 “3년간 5000억 안전환경 부문에 투자할 것”,20210104,2
83,한국경제," 통화 급증, 집값 폭등…돈 흐를 다양한 통로 절실하다",20200717,0
167,매일경제, 또 다른 생명나눔 '이종장기이식'이 자리 잡으려면,20220211,2
179,동아일보,테라-루나 사기 의혹 철저히 수사하라,20220523,2
129,한국경제,"니콜라 투자 대박'은 이제부터…한화, 美 수소충전 인프라 깐다",20200817,1
176,동아일보,"경북도, 농특산물 ‘온·오프라인 판매’ 잘나간다",20210504,1
112,한겨레신문,사립 중·고 교사 4명중 1명은 ‘기간제교사’,20200109,2
102,동아일보,한국서도… 反공매도 세력 결집 나섰다,20210202,0
297,한국경제,한경 가상자산 지수 'KOVAX15' 개발,20220124,2
157,한국경제,美 국채금리 급등…원화값·기술株 급락,20220106,0
89,동아일보,"14년만에 3개월 연속 무역적자 ‘경고등’… 정부, 비상경제TF 가동",20220512,0
118,매일경제," ""직원들 계탔네""…CJ, 계열사 3곳에 첫 특별성과급 쐈다",20220204,1
157,동아일보,"인천국제공항 코로나 방역노하우, 아시아 국가로 확산",20220224,1
108,동아일보,"30만t급 원유운반선 2척… 한국조선해양, 2000억에 수주",20201110,1
68,동아일보,"英, 내달부터 50세이상에 부스터샷 접종, 델타변이 차단 총력… 獨-스페인도 검토",20210803,2
348,경향신문,"폴란드, 이번엔 ‘임신등록제’라니",20220608,2
151,한겨레신문,"감사원, 금융위에 “소비자 보호 강화방안 마련하라” 요구",20200207,2
256,동아일보,이우환 이어 변시지… 또 위작 논란?,20210105,0
289,한국경제,서울 주택 인허가 31.4% '뚝'…올 상반기 2만5805가구 그쳐,20200731,2
200,동아일보,본보 유승진 워싱턴 특파원 부임,20210105,2
62,동아일보,李 “언론 징벌적 손배 5배도 약해” 野 “민주주의 다시 배워라”,20210803,0
3,한국경제,CPU서 뉴로모픽까지 AI반도체의 무한진화,20220101,1
242,동아일보,"당정, LH 지주사-자회사 분할 않기로 결론",20210603,2
317,매일경제," 광주은행, 5년 연속 브랜드파워 1위",20220427,1
43,한국경제,작년 코스피 3% 뛸 때…상장사 배당금 14%↓,20220601,0
303,동아일보,“5·18 국가공식보고서 채택해 역사 왜곡 막아야”,20200106,2
118,한겨레신문,"“신종 코로나, 증상 초기 때도 전염 가능해 전파속도 빨라”",20200206,0
47,동아일보,친절 택시기사 선정을 위한 감동 수기 공모 外,20210601,2
24,동아일보,모더나 백신 2000만명분 최종 계약… 2분기 국내 도입,20210101,2
116,동아일보,“2년 넘는 北 봉쇄에 ‘장마당 의료체계’마저 무너져”,20220517,0
201,동아일보,인터넷은행 폭풍성장… 금융당국선 “중금리 대출 확대하라”,20210402,2
240,한겨레신문,악재 상당 부분 반영한 주가…조금만 더 버티자,20220620,1
73,경향신문,"비서실 최대 280명 ‘슬림화 공약’ 후퇴…여성 2명, 청년 0명",20220506,0
