,press,title,date,emotion
87,매일경제, 현대차 터키 연수생 코로나 확진...남양연구소 방역 비상,20200904,0.0
88,매일경제,효과본 `거리두기 2.5단계`…일주일 더?,20200904,0.0
89,매일경제,"`전공의 파업` 불똥에…빅5 병원, 700억대 손실",20200904,0.0
90,매일경제,AI가 돈을 재배한다…미래 농업에 투자하자,20200904,2.0
91,매일경제,국민의힘 당직자 코로나 확진…국회 또 `스톱`,20200904,0.0
92,매일경제,美 내년 정부부채 GDP 추월…2차대전 이후 처음,20200904,0.0
93,매일경제,국내 첫 초소형 화물전기차 3000대 첫 유럽 수출 계약,20200904,1.0
94,매일경제,미래에셋 글로벌ETF 순자산 50조원 돌파,20200904,1.0
95,매일경제,코로나 재확산에 9월 주택경기전망 암울,20200904,0.0
96,매일경제, 서울 아파트값 주춤…은평·중랑은 상승세,20200904,2.0
97,매일경제,거리두기 1주 연장…고통 커진 자영업,20200905,0.0
98,매일경제,"매장내 식사…파리바게뜨 ×, 맥도날드 ○",20200905,2.0
99,매일경제,혼란 키운 정부 vs 기득권 지킨 의사…피해만 본 환자,20200905,0.0
100,매일경제,`슈퍼 R&D예산` 내년 27조원 푼다,20200905,1.0
101,매일경제,"""최고급 컴퓨터 빌려드립니다""…영업중단 PC방 눈물의 생존법",20200905,0.0
102,매일경제,"20일까지 원격수업 연장…학부모 ""학력격차 커질라""",20200905,0.0
103,매일경제,자영업·특수고용직에 추석前 2차지원금,20200907,1.0
104,매일경제,"북한 SLBM 발사 준비 `정황`…美CSIS, 인공위성 사진 공개",20200907,0.0
105,매일경제,"美, 中 최대 반도체 업체 조준 vs 中 ""美 국채 보유 축소"" 위협",20200907,0.0
106,매일경제,"""마스크 전면 의무화 자유 침해""…佛법원, 장소·시간 구별 권고",20200907,2.0
107,매일경제,대기업 10곳 중 7곳은 하반기 채용계획 없다,20200907,0.0
108,매일경제,"""주식·부동산만 있나""…금·은·스마트팜도 있다",20200907,2.0
109,매일경제,"""삼성 올해 스마트폰 1위…애플 2위""",20200907,2.0
110,매일경제,`코로나 셧다운` K마이스 벌써 3천억 피해,20200907,0.0
111,매일경제,"이미 작년의 두 배…강원, 4700억 투자유치",20200907,1.0
112,매일경제,거리두기 비웃듯…한강공원 몰린 NO마스크족,20200907,0.0
113,매일경제,"삼성, 美 5G장비 8조 수주 `잭팟`",20200908,1.0
114,매일경제,원전 멈춰세운 `하이선`…영남 곳곳 산사태 아수라장,20200908,0.0
115,매일경제,글로벌 통신장비시장 지각변동,20200908,2.0
116,매일경제,"복지 지출 늘리다가…세금으로 갚을 나랏빚, 내년 593조",20200908,0.0
117,매일경제,국회서 또 코로나…개방 이틀만에 부분폐쇄,20200908,0.0
118,매일경제,인도 하루 확진자 이틀연속 9만명,20200908,0.0
119,매일경제,제조업 취업자수 1년내내 줄어,20200908,0.0
120,매일경제,코스피 상승에도…심해지는 펀드 양극화,20200908,0.0
121,매일경제,"""두 번 울리나"" 지원대상서 빠진 업종의 비명",20200909,0.0
122,매일경제,"KDI도 접은 V자반등론 ""올 -1.1% 성장""",20200909,0.0
123,매일경제,투자금·해외진출 기회 잡아라…스타트업 60여곳 실력 겨룬다,20200909,2.0
124,매일경제,코스피는 2차팬데믹 극복?…3주만에 2400 탈환,20200909,1.0
125,매일경제,"""인류건강 증진에 쓰였으면…"" 하나제약 서울대에 15억 기부",20200909,1.0
126,매일경제,`실직→소득 급감→빚 연체`…가계發 부실 악순환 시작되나,20200910,0.0
127,매일경제,자영업 대출도 비상…벌써 작년 대출액의 1.4배,20200910,0.0
128,매일경제,실업대란…`구직포기·쉬었음` 사상최대,20200910,0.0
129,매일경제,테슬라 쓸어담더니…`서학개미` 투자금 1.5조 증발,20200910,0.0
130,매일경제,일주일째 확진 100명대 유지,20200910,2.0
131,매일경제,"英 ""7인이상 모임 금지""…코로나에 바짝 움츠린 유럽",20200910,0.0
132,매일경제,"중국·인도 45년만에 국경서 `탕`…中 ""인도와 전쟁 대비""",20200910,0.0
133,매일경제,하반기 `실적 반전` 기대주…5G·콘텐츠 주목,20200910,2.0
134,매일경제,50t 돌덩이도 날린 `울릉도 태풍`…피해액 500억,20200910,0.0
135,매일경제,`디지털 교도소` 이번엔 엉뚱한 교수 지목,20200910,0.0
136,매일경제,일회용품 줄이기 나선 코이카,20200910,1.0
137,매일경제,세브란스병원서 18명 무더기 확진,20200911,0.0
138,매일경제,잇단 추경에 올 나랏빚 100조 순증,20200911,0.0
139,매일경제,직원 명절선물 등 20만원까지 稅혜택…온누리상품권 많이 쓰면 혜택 더 늘려,20200911,1.0
140,매일경제,매일 3만명 찾는 세브란스 방역 초비상…재활병동 폐쇄,20200911,0.0
141,매일경제,방역물품·성금 등 1.5억상당…한국증권금융 코로나극복 지원,20200911,1.0
142,매일경제, 7·10대책에도…서울아파트 오름세 꾸준,20200911,0.0
143,매일경제,"""일부 증상 보였는데도 출근""…세브란스 확진자 23명으로",20200912,0.0
144,매일경제,"자영업자, 추석전 `지원금 문자` 오면 소진공 홈피서 신청해야",20200912,2.0
145,매일경제,"지자체 ""우리도 2차 지원금 쏜다""…앞다퉈 출혈경쟁",20200912,2.0
146,매일경제,KTX 예매율 줄었지만…자가용 이용한다는 사람은 늘어,20200912,2.0
147,매일경제,日 코로나블루? 극단적 선택 15% 급증,20200912,0.0
148,매일경제,"유럽은 ""재확산 어쩔꼬"" 신규 확진자수 미국 웃돌아",20200912,0.0
149,매일경제,"롯데면세점, 인도네시아서도 철수",20200912,2.0
150,매일경제,뚜레쥬르 매각 `흥행 부진`,20200912,0.0
151,매일경제,대학생 죽음 내몬 디지털교도소 재가동,20200912,0.0
152,매일경제,PC방 문열지만 미성년자 출입금지…자영업자 여전히 울상,20200914,0.0
153,매일경제,"권준욱 ""코로나 급증세 꺾여""…지역발생 한달만에 두자릿수",20200914,1.0
154,매일경제,아스트라제네카·옥스퍼드 코로나백신 3상 임상 재개,20200914,1.0
155,매일경제,쿠팡 물류센터 관리도 구멍,20200914,0.0
156,매일경제,"재난지원금, 약국 안주고 인터넷몰은 준다",20200914,2.0
157,매일경제,신용대출 열흘새 또 1조 늘었다,20200914,0.0
158,매일경제,부산서 만나는 코로나後 제조·금융업 미래,20200914,1.0
159,매일경제,"""광주 유망기술 5개기업에 39억 지원""",20200914,1.0
160,매일경제,춘천 바이오기업 수출 `신바람`,20200914,1.0
161,매일경제,日 스가 시대 개막…`아베 시즌2` 예고,20200915,2.0
162,매일경제,채용공고가 사라진다…취준생의 절규,20200915,0.0
163,매일경제,`카공족` 돌아온 카페 만석…10대 출입금지 PC방 텅텅,20200915,0.0
164,매일경제,"""주변서 취직됐단 얘기 안들려""…코로나 20대 ""우린 버려진 세대""",20200915,0.0
165,매일경제,`캠퍼스 낭만` 사라진 20학번…입학식도 못한 대학 새내기,20200915,0.0
166,매일경제,"화이자 ""FDA 승인땐 코로나 백신 연내 美 공급""",20200915,1.0
167,매일경제,하루 확진자 4000명 쏟아지자…이스라엘 다시 전국 봉쇄,20200915,0.0
168,매일경제,은행권 하반기 공채 시작…신한 250명·우리 200명 뽑아,20200915,2.0
169,매일경제,달걀 한판·대파 한단 사면 1만원…장보기 무섭다,20200915,0.0
170,매일경제,추석연휴 코로나 확산 불안하고…수도권 `등교제한 완화` 막판고심,20200915,0.0
171,매일경제,유한킴벌리 몽골에 나무심기…여의도 11배 면적 숲 되찾아,20200915,1.0
172,매일경제,"우리자산신탁, 코로나19 취약계층 위해 의료물품 기부",20200915,1.0
173,매일경제, 산단공 `착한 임대료` 운동…코로나 피해기업 숨통 트인다,20200915,1.0
174,매일경제, 녹색소비 도와주는 `환경표지 인증`…그린 선순환 이끈다,20200915,1.0
175,매일경제, 수출바우처 선정기업 온라인 설명회,20200915,2.0
176,매일경제," ""코로나 위기 함께 헤쳐가요""…손 잡아준 공기업",20200915,1.0
177,매일경제,"본투글로벌센터, 하루 4회 비대면 글로벌 IR…유망 스타트업 해외진출 돕는다",20200915,1.0
178,매일경제,"한국농수산식품유통공사, 집중호우 피해 수재민에 복구지원금",20200915,1.0
179,매일경제,"소상공인진흥공단, 창업에서 재도전까지…소상공인에 맞춤형 자금 쏜다",20200915,1.0
180,매일경제,"한국가스공사, 민관협력 수소 인프라 확충…그린뉴딜 이끌 에너지기업 변신",20200915,1.0
181,매일경제,"한국산업인력공단, 스펙 안 보는 `블라인드 채용`…공정한 취업문화 앞장",20200915,1.0
182,매일경제,"한국에너지공단, 풍력발전 인근 주민에 투자금 지원",20200915,1.0
183,매일경제,되살아나는 中 소비…코로나 이후 첫 플러스,20200916,1.0
184,매일경제,"한국 내년 성장률도 먹구름…아시아개발銀 ""0.2%P 하향""",20200916,0.0
185,매일경제,"관광산업 코로나 백수, 넉달간 무려 12만명",20200916,0.0
186,매일경제,"서경배과학재단 과학자 3명 선정…""5년간 年 최대 5억씩 통큰 지원""",20200916,1.0
187,매일경제,"구미대, 취업률 81%·장학금 전국 1위 `세계적 대학`",20200916,1.0
188,매일경제,"영남이공대, 재학생 97%에 장학금…학생 만족도 1위",20200916,1.0
189,매일경제,"영진전문대, 대기업부터 해외 기업까지…취업률 81%",20200916,1.0
190,매일경제,"호산대, 첨단기술 활용 현장교육…융합인재 양성",20200916,1.0
191,매일경제,"메이 ""팬데노믹스 해법은 그린뉴딜…기후변화·성장 함께 가야""",20200917,2.0
192,매일경제,"""中 정책카드 총동원땐 올 5%대 성장 가능""",20200917,1.0
193,매일경제,"""코로나·기후변화, 난제 얼마나 많나…AI가 해결사 될것""",20200917,2.0
194,매일경제,"""韓 바이오인재는 뛰어난데…4차산업혁명 규제가 발목""",20200917,2.0
195,매일경제,"靑 ""살기좋은 나라 지수 한국, 6년만에 최고 순위""",20200917,1.0
196,매일경제, 한국판 뉴딜펀드 띄운다는데…관제펀드 12개 운영 `엉망`,20200917,0.0
197,매일경제,손 소독하면서 광고도 보고…입간판겸용 소독스탠드 화제,20200917,2.0
198,매일경제,마스크업체發 7명 추가 확진…감염경로 불명 25%,20200917,0.0
199,매일경제, AI가 아직 인간을 대체할수 없는 이유,20200917,2.0
200,매일경제, 코로나 위기에도 흥하는 기업의 두가지 열쇠,20200917,2.0
201,매일경제,개미 올해 증시에 100조원 쐈다,20200918,2.0
202,매일경제,"""태양에너지를 수소로 전환해 사용…100년만에 한번 오는 新산업혁명""",20200918,1.0
203,매일경제,"LG에너지솔루션, 3년내 배터리 생산 2.2배로…유럽 신공장 가능성",20200918,1.0
204,매일경제,"뿔난 개미 ""지분가치 희석""…기관·외국인은 되레 `사자`",20200918,2.0
205,매일경제,`선택과 집중` 구광모號…미래사업 준비 속도낸다,20200918,2.0
206,매일경제,LG이노텍 사회공헌활동…온택트로 취약계층 지원,20200918,1.0
207,매일경제,"대한항공, 美 LA윌셔센터에 1조 수혈",20200918,1.0
208,매일경제,"현대건설기계, 아프리카서 대규모 수주",20200918,1.0
209,매일경제,90도 돌리면 `1+1 화면`…멀티태스킹에 `딱`,20200918,2.0
210,매일경제," LG유플·NHN, 꿈나무마을에 온라인 수업용 노트북 기증",20200918,1.0
211,매일경제,"""어르신·아이들 AI가 돌봐요""…KT, 차세대 반려로봇 개발",20200918,1.0
212,매일경제,"2064억 규모 `우체국 금융사업`…SK C&C, 삼성·LG제치고 수주",20200918,1.0
213,매일경제,미리 만들어놓은 바이오공장…원하는 곳에 뚝딱 조립 설치,20200918,2.0
214,매일경제,"종근당, 빈혈치료제 복제약 `네스벨` 동남아 3국에 수출",20200918,1.0
215,매일경제,"코오롱화이버, 위생품 부직포 R&D에 총력…올해 영업익 68% 수직상승",20200918,1.0
216,매일경제,"""美소상공인매출펀드, 60%만 회수가능""",20200918,0.0
217,매일경제,멈춰선 기아車 소하리공장…직원·가족 줄확진,20200918,0.0
218,매일경제,코로나發 불황에…`고의 파산`도 기승,20200918,0.0
219,매일경제,"OK금융그룹, 택시기사 9만명에 마스크 20만장 기부",20200918,1.0
220,매일경제,"""직접투자 자신없다면…배당주 펀드·ETF로 복리효과 노려라""",20200918,2.0
221,매일경제,"NH투자증권, 글로벌ETF 시황따라 매달 리밸런싱",20200918,2.0
222,매일경제,"KB증권, 인프라·부동산관련 글로벌 채권 분산투자",20200918,2.0
223,매일경제,"신한금융투자, 성장성 갖춘 배당주 적극 편입…안정적 수익",20200918,2.0
224,매일경제,"삼성증권, 亞太 5개국 상장리츠 투자…변동성 낮아 매력",20200918,2.0
225,매일경제,"""신용대출 막차 타자"" 마이너스통장 70%↑",20200919,0.0
226,매일경제,"""빚투·주택자금 최대한 땡기자""…신용대출 나흘새 9천억↑",20200919,0.0
227,매일경제,대출규제 편승한 불법 사금융 기승,20200919,0.0
228,매일경제,"마윈 ""코로나시대 디지털 교육 못하면 그 나라는 미래 없어""",20200919,2.0
229,매일경제,응급차 달려오면 녹색신호로 `짠`…수원시 `스마트시티 대상` 초대 수상,20200919,2.0
230,매일경제,"애쓰모글루 美 MIT 교수 ""코로나19로 민주주의가 위협받고 있다""",20200919,2.0
231,매일경제,"日국회 초긴장…총리선거 참석 의원, 코로나 양성",20200919,0.0
232,매일경제, `찬밥신세` 해외자원개발…예산 3분의1토막,20200919,0.0
233,매일경제,애자일 조직·데이터 전문가…HS애드 `디지털DNA` 심는다,20200919,2.0
234,매일경제,"서울시 ""사랑제일교회 46억 물어내라""",20200919,2.0
235,매일경제,축의금·영상통화…거리두기에 카톡 45%↑,20200921,2.0
236,매일경제,잇따른 수출낭보…에스티팜 두달새 45%↑,20200921,1.0
237,매일경제,석달 지원에…소상공인 14만명 눈물 닦아줘,20200921,2.0
238,매일경제,21일 수도권 등교재개…고2도 매일 학교가나,20200921,2.0
239,매일경제,부산 기초수급 할머니의 `소중한` 1100만원 기부,20200921,1.0
240,매일경제,"독감 백신 무료접종 전격중단…질병청 ""유통과정 문제 발견""",20200922,0.0
241,매일경제,"美대법관 인선 충돌…트럼프 ""곧 지명"" 바이든 ""내가 되면 철회""",20200922,0.0
242,매일경제,"코로나 재확산에…스페인, 군대까지 동원 이동제한",20200922,0.0
243,매일경제,"현대車 노사, 임금동결 잠정합의…역대 3번째",20200922,1.0
244,매일경제,"GC녹십자, 코로나 환자 혈장치료제 첫 투여",20200922,1.0
245,매일경제,코로나 잡는 자외선 LED 제품…마스크·휴대폰 살균기 등 봇물,20200922,2.0
246,매일경제,"한국전력, 국내 공기업 최초 데이터플랫폼 구축",20200922,1.0
247,매일경제,"용인세브란스병원, 차세대 5G기술로 모든 환자 통합관리",20200922,2.0
248,매일경제,"브이유텍, 변전소 등 국가중요시설 AI로 재난감시",20200922,2.0
249,매일경제,"""아시아 10년간 폭발적 기술혁신…의료·금융 더 큰 기회온다""",20200923,2.0
250,매일경제,우울한 사회초년생…오피스텔·원룸 보증금도 `껑충`,20200923,0.0
251,매일경제,"긴급재난지원금, 99.5%는 기한내 다 썼다",20200923,2.0
252,매일경제,요즘 하늘 참 파랗죠?…미세먼지 작년 4분의1,20200923,1.0
253,매일경제,신규확진 사흘째 두자리지만…26%는 깜깜이,20200923,2.0
254,매일경제,"카이스트 MBA, 데이터분석 등 융합인재 키워 4차 산업혁명 이끈다",20200923,1.0
255,매일경제,"전남대 MBA, 美대학 MBA학위도 동시 취득 가능…빅데이터 인재 키운다",20200923,2.0
256,매일경제,"중앙대 MBA, 전일제 수업 운영…토요일 강의 수강만으로 학위 취득",20200923,2.0
257,매일경제,"건국대 MBA, 기업환경 변화에 발맞춘 특화과정…`디지털변환` 신설",20200923,2.0
258,매일경제,"머스크 ""반값 전기차 3년내 만들 것""",20200924,2.0
259,매일경제,원가 낮추고 수명은 늘리고…테슬라發 배터리 기술 전쟁,20200924,2.0
260,매일경제,9개월만에…韓日정상 24일 전화회담,20200924,2.0
261,매일경제,폼페이오 내달초 방한 유력…대북 `깜짝메시지` 가져올까,20200924,2.0
262,매일경제,"트럼프 ""코로나 中 책임져야""…시진핑 ""美, 돈키호테처럼 시대 역행""",20200924,2.0
263,매일경제,"美 코로나 사망 20만명 넘었는데…트럼프 ""정부대응 A+""",20200924,0.0
264,매일경제,"페북 ""美 대선기간 혼란 조장 콘텐츠 유통 제한""",20200924,2.0
265,매일경제,금융·건강·세금 한곳에 연결…빅테크 `초개인화`로 진화 중,20200924,2.0
266,매일경제,"한은, 코로나피해 소상공인에 8조 추가지원",20200924,1.0
267,매일경제, `△△페이` 편리하지만…가맹점 수수료에 우는 소상공인,20200924,0.0
268,매일경제,반려동물에 지갑열다…고가 펫케어 화장품 인기,20200924,2.0
269,매일경제,"에쓰오일, 한부모 가정에 선물",20200924,1.0
270,매일경제,SK E&S 코로나 극복 40억지원,20200924,1.0
271,매일경제,"文 ""강제징용 최적의 해법 찾자""…스가 ""양국관계 방치하면 안돼""",20200925,2.0
272,매일경제,"귀닫은 與, 대형마트 규제 5년 연장",20200925,2.0
273,매일경제,"文 ""어떤 이유든 용납못해"" 北 만행에 강한 유감 표명",20200925,0.0
274,매일경제,"""여보, 마켓컬리에서 아침거리 주문했어""…집콕족 새벽배송 늘자 심야 교통사고↑",20200925,0.0
275,매일경제,"軍, 피살공무원 월북 발표에 친형 ""근거없는 조작"" 주장",20200925,0.0
276,매일경제,"北, 보란듯이 총살하고 시신 불태웠는데…손쓰지 못한 軍",20200925,0.0
277,매일경제,"靑 ""文, 22일 저녁 첫 보고받아…`사실 확인해 국민에 알려라` 지시""",20200925,2.0
278,매일경제,"""반대매매 어쩌나""…빚투 개미들 `좌불안석`",20200925,0.0
279,매일경제,기술주 투자심리 `방전`되자…`잠재된 악재`가 보이기 시작했다,20200925,0.0
280,매일경제,"당정청 ""추경 7.8조 중 5조 추석前 지급""",20200925,2.0
281,매일경제,고액·상습 체납자 5.6만명 체납 51조…징수율 3% 그쳐,20200928,0.0
282,매일경제,온라인 키운 하이마트…3분기 실적도 `하이킥`,20200928,1.0
283,매일경제,삼성전자 3분기 영업이익  `10조원` 넘어서나,20200928,2.0
284,매일경제,"부산시, 금융경쟁력 세계 40위로 `껑충`",20200928,1.0
285,매일경제,"日프로야구 한신, 코로나 7명 확진",20200928,0.0
286,매일경제,"상법개정안이 최대 위협…70社중 1곳만 ""투자·고용 늘릴것""",20200929,0.0
287,매일경제,"""남북 군사 통신선만큼은 복구해야""…文, 응답없는 北에 또 구애 메시지",20200929,0.0
288,매일경제,"""소비 못살리면 2년내 고용 30%까지 감소""",20200929,0.0
289,매일경제,코로나 재확산에…상용직도 16만명 뚝,20200929,0.0
290,매일경제,"`합병 삼형제` 희비…셀트리온 ㅠㅠ, 셀트리온제약 ^^",20200929,2.0
291,매일경제,인플레 기대 꺾이자 美물가채 시무룩,20200929,0.0
292,매일경제,"`상온 노출` 백신 접종, 10개 지역으로 늘어",20200929,0.0
293,매일경제,KB證 `정 든든 도시락` 전달,20200929,1.0
294,매일경제,"김석수 동서식품 회장, 주식 4만주 서울대 등에 기탁",20200929,1.0
295,매일경제,갤럭시에 앱 깔아 기부…삼성 `글로벌 골즈` 모금액 100만불 넘었다,20200929,1.0
296,매일경제, 위기에 드러난 뉴욕시 재정 민낯,20200929,0.0
297,매일경제,"구글, 콘텐츠앱에 수수료 30% 부과",20200930,0.0
298,매일경제,구글 결국 `앱 통행세` 강행…웹툰·뮤직 이용료 줄줄이 오른다,20200930,0.0
299,매일경제,"인터넷기업協 ""구글 독점지위 남용…구글의 세계 만들어질 것""",20200930,0.0
300,매일경제,구글 결제시스템 쓰면 애플처럼 30% 수수료,20200930,0.0
301,매일경제,"공동조사 응답없는 北 ""군사력은 우리가 최강""",20200930,0.0
302,매일경제,상온노출 백신 접종자 `407명→873명`,20200930,0.0
303,매일경제,"올리브영, 미혼모위한 키트 기부",20200930,1.0
304,매일경제,임직원 걷기로 1000만원 모금…우리카드 전동휠체어 4대기부,20200930,1.0
0,매일경제,"""당신은 좌파"" ""입 닥쳐""…막말 쏟아낸 美대선 토론",20201001,0.0
1,매일경제,서울 다나병원 30명 집단감염…연휴 첫날부터 방역 비상,20201001,0.0
2,매일경제,"폼페이오 美국무, 7~8일 방한",20201001,1.0
3,매일경제,공항 북적·도심 한산…`방역 긴장` 속 한가위,20201001,2.0
4,매일경제,"""경제 위해 존엄 팔수없어"" 北 김성 유엔대사 연설",20201001,0.0
5,매일경제,"秋 ""사과 없으면 후속조치"" 반격 예고",20201001,0.0
6,매일경제,"文 ""방역 성공해 국민에 보답…평범하고 소중한 날 돌아올것""",20201001,2.0
7,매일경제,늦은 추석연휴 덕에…9월 수출 반등,20201002,0.0
8,매일경제,10번중 7번 말자른 트럼프…대선 TV토론 방식 바뀐다,20201002,2.0
9,매일경제,`세계 3위` 도쿄증시 하루종일 멈췄다,20201002,0.0
10,매일경제,"반도체·車가 쌍끌이했지만…""수출 회복은 단정 못해""",20201002,2.0
11,매일경제,美항공·은행도…수만명 `코로나 구조조정`,20201002,0.0
12,매일경제,"""내 카드포인트…"" 상반기만 500억 소멸",20201002,0.0
13,매일경제,"증권사 6곳중 5곳 ""연휴 끝나면 현대車 담아라""",20201002,2.0
14,매일경제,결혼·출산 ‘NO`…내년 5만명 덜 낳는다,20201005,0.0
15,매일경제,"썩는데 500년 걸리는 마스크, 올 국내 50억장 생산…코로나發 `폐플라스틱 팬데믹` 공포",20201005,0.0
16,매일경제,`트럼프 트윗`만 바라보는 美증시…국내영향은 제한적,20201005,2.0
17,매일경제,美대선 한달 앞두고 발목잡힌 트럼프…완치땐 `재탄력` 시각도,20201005,2.0
18,매일경제,`10월 깜짝 美·北회담` 사실상 물건너갔다,20201005,0.0
19,매일경제,150조 썼지만…출산에 쓴돈은 절반뿐,20201005,0.0
20,매일경제,육아휴직 쓰면 직장 잃을까 불안…아이 가질 엄두 안나요,20201005,0.0
21,매일경제,육아휴직 맘대로 쓰게하니 매출 `쑥쑥`,20201005,1.0
22,매일경제,매달 2000억개 마스크·장갑 폐기…전세계 `P의 역습` 현실로,20201005,0.0
23,매일경제,"쌓여가는 플라스틱 山…""수거중단 대란 올수도""",20201005,0.0
24,매일경제,"주호영 ""北, 사살명령인 `762 하라` 지시했다""",20201005,0.0
25,매일경제,트럼프 참모 줄줄이 감염…`노 마스크` 대법관 지명식이 화근,20201005,0.0
26,매일경제,가을바람 불자…美·유럽 기록적 확진,20201005,0.0
27,매일경제,상원 3명 확진에도…배럿 대법관 청문회 강행,20201005,0.0
28,매일경제,"美, 무역전쟁 표적…中 다음은 베트남?",20201005,2.0
29,매일경제,태양광 지원금 뭉칫돈에…갈등 커진 농촌 민심,20201005,2.0
30,매일경제,2차 재난지원금 지급…추석 전에 절반 완료,20201005,2.0
31,매일경제,"대학생·취준생 55% ""하반기 취업 글렀어요""",20201005,0.0
32,매일경제,공격보단 방어…금투자 늘리고 달러 줄여라,20201005,2.0
33,매일경제,고양이에 생선 맡긴격…고객돈 은행이 `꿀꺽`,20201005,0.0
34,매일경제,저축銀·핀테크 손잡고 `20초 대출` 내놔,20201005,2.0
35,매일경제,대형마트 한글날 연휴엔 문 연다,20201005,2.0
36,매일경제,해외매장 330개 `K치킨` 개척…美·동남아서 연평균 40% 성장,20201005,1.0
37,매일경제,서울전셋값 66주 연속 상승…강남 노원 등 상승폭 커져,20201005,0.0
38,매일경제,`K공항` 수출 1천억…날개 펴는 한국공항공사,20201005,1.0
39,매일경제,"""추석에 더하네""…사흘간 가정폭력 2729건",20201005,0.0
40,매일경제,`상온 노출` 독감백신 2295명 접종…중단발표후에도 696명 맞아,20201005,0.0
41,매일경제,"서울·울산 거주자, 부산 찾았다 확진",20201005,0.0
42,매일경제,공공장소·버스·지하철에서…마스크 제대로 안쓰면 10만원,20201005,2.0
43,매일경제,대구서 충전하던 전기차에 불…지난달 제주 화재와 같은 기종,20201005,2.0
44,매일경제,"하나금융, 대학생 `스마트 홍보대사` 800명 배출…우수 금융인재 키운다",20201005,2.0
45,매일경제,"우리금융, 빅데이터 접목 AI 역량 검사로…디지털 맞춤인재 확보 `잰걸음`",20201005,2.0
46,매일경제,"NH농협금융, 스마트팜에 3년간 2700억원 지원…농업인육성·일자리 `두 토끼` 잡아",20201005,1.0
47,매일경제,"IBK기업은행, 중견·중소기업 `온라인박람회` 개최…코로나 시대 언택트 채용 지원 앞장",20201005,2.0
48,매일경제,"산업은행, 성별·학력 무관 `블라인드 채용`…채용 빙하기에도 115명 행원 뽑아",20201005,2.0
49,매일경제,"수출입은행, 고용창출 우수기업 우대금리 제공…올해에만 136곳 1.3조원 대출승인",20201005,1.0
50,매일경제,"BNK금융, 창업 경진대회 열어 스타트업 발굴…상금 2억원+지분 투자 `통큰 지원`",20201005,2.0
51,매일경제,"JB금융, 지역 학생에 39년째 장학금 지급…방학기간 실무 위주 인턴십 기회",20201005,2.0
52,매일경제,"DGB금융, 지역 자활노동자에 일자리 제공…코로나에도 행원 39명 신규채용",20201005,2.0
53,매일경제,"신용보증기금, 일자리 창출하는 우수기업 지원위해…올해 5.8조원 `보증 프로그램` 가동",20201005,1.0
54,매일경제,나랏빚 급증 못막는 `맹탕` 재정준칙,20201006,2.0
55,매일경제,"노벨 생리의학상에 올터·호턴·라이스…C형간염 바이러스 발견, 치료 길 열어",20201006,2.0
56,매일경제,전세 5%이내 올리라더니…임대업자는 10%도 괜찮다?,20201006,2.0
57,매일경제,4년째 中수출 막힌 韓게임…`한한령` 깨야 레벨업,20201006,2.0
58,매일경제,"MZ세대 72% ""결혼은 필수아냐""…10명중 4명 ""출산의향 없어""",20201006,2.0
59,매일경제,초혼연령 꾸준히 상승…난자동결 수요도 늘어,20201006,2.0
60,매일경제,결혼·출산·육아…男女 확연한 시각차,20201006,2.0
61,매일경제,한달 남은 美대선…바이든 14%P 앞서,20201006,2.0
62,매일경제,佛·스페인 하루 확진자 1만명 `훌쩍`…파리 술집 2주간 폐쇄,20201006,0.0
63,매일경제,月100만원 국민연금 수령…30만명 넘었다,20201006,2.0
64,매일경제,온라인쇼핑 거래 사상 최대…음식배달 작년比 83% 폭증,20201006,1.0
65,매일경제,심상찮은 법인세 체납 증가…올해 상반기에만 1.6조 돌파,20201006,0.0
66,매일경제,연휴 은행노린 디도스 공격,20201006,0.0
67,매일경제,펜트업 수요 덕에…LG가전 영업익 2조 넘는다,20201006,1.0
68,매일경제,"화물호조 지속·원화값도 강세…대한항공, 3분기도 흑자 낸다",20201006,1.0
69,매일경제,코로나 충격 딛고…완성차 가을 반등 본격화,20201006,1.0
70,매일경제,5G 800만명 넘었다…상용화 16개월만,20201006,2.0
71,매일경제,"`빅히트 주관` 증권사, 수수료 133억 챙겨",20201006,2.0
72,매일경제,코로나 연관 소아괴질 환자 2명 발생,20201006,0.0
73,매일경제,"이낙연, 노동법 개정 일축…""지금은 시기적으로 부적절""",20201007,2.0
74,매일경제,빅히트 청약에 58조 몰려 역대2위…최종 경쟁률 607대1,20201007,2.0
75,매일경제,임신 14주까지 낙태 가능…7일 개정안 입법 예고,20201007,2.0
76,매일경제,"북한피격 공무원 유족 ""UN이 조사해달라""",20201007,0.0
77,매일경제," ""학자금대출 연체 2783억…5년새 2배↑""",20201007,0.0
78,매일경제," ""군대 안가려 살 빼고 정신질환 위장""",20201007,0.0
79,매일경제,코로나가 빈부격차 더 키웠다…美경제 `K자형 회복`,20201007,0.0
80,매일경제,美 `12월의 악몽` 예고…하루 3천명 숨질 수도,20201007,0.0
81,매일경제,"""4600명 아빠가 육아휴직…두번 쉬었지만 회사눈치 안봐요""",20201007,1.0
82,매일경제, 12년만에 증가세 돌아선 개인파산,20201007,0.0
83,매일경제,받을만큼 받았나…은행 신용대출 줄었다,20201007,1.0
84,매일경제,전기차는 늘어나는데 충전기 인프라 아쉽네,20201007,2.0
85,매일경제,상온노출 백신 48만명분 수거…554명 이미 접종,20201007,0.0
