,press,title,date,emotion
399,매일경제, 뼈에 새겨진 흔적 토대로 억울한 죽음의 진실 찾아,20220226,2.0
400,매일경제,586세대의 가장 큰 문제?…자꾸만 가르치려고 든다는 것 ,20220226,2.0
401,매일경제, 관객의 시선 8초안에 사로잡아라,20220226,2.0
402,매일경제, 모든 종족은 평등하다,20220226,2.0
403,매일경제,"챔스 결승 무대, 러시아서 프랑스로 변경",20220226,2.0
404,매일경제,골프팀 구성 쉬워졌네…'골미골미' 앱 등 인기,20220226,1.0
405,매일경제,미디어법 개정 급한데…부처는 뒷짐,20220226,0.0
406,매일경제, 기업-인재 쌍방향 연결 프로젝트,20220226,2.0
407,매일경제,"고대 89학번 정의선, 후배들에게 건넨 한마디는",20220226,2.0
408,매일경제,"한국신문협회 신임 회장, 임채청 동아일보 발행인",20220226,2.0
409,매일경제,"""트럼프·푸틴은 두 마리 역겨운 돼지""",20220226,0.0
410,매일경제, 역사의 기억을 걷는다,20220226,2.0
411,매일경제, 배달비는 왜 계속 오르는 것일까?,20220226,2.0
412,매일경제, 한예종 30년의 빛과 그림자,20220226,2.0
413,매일경제,개학 코앞인데 학교 등교 알아서 하라는 교육부의 무책임 ,20220226,0.0
414,매일경제," 전쟁참화 우크라이나, 대선후보들 냉혹한 국제현실 깨닫길",20220226,0.0
415,매일경제," 러시아 전면 제재 돌입, 경제적 후폭풍 철저하게 대비해야",20220226,0.0
7124,매일경제,"고대 89학번 정의선, 후배들에게 건넨 한마디는",20220226,2.0
7370,동아일보,좋은 걸 보면 네 생각이 나,20220226,1.0
7510,매일경제,年 6%' MZ세대 똘똘한 연금투자,20220226,2.0
7640,매일경제,"""커피값 아낀다고 건물주 되겠니?""…여기선 가능합니다",20220226,2.0
7648,매일경제,"문은상 신라젠 대표, 2심도 징역 5년",20220226,0.0
8234,매일경제," 러시아 전면 제재 돌입, 경제적 후폭풍 철저하게 대비해야",20220226,0.0
8437,동아일보,"美, 러 수출 통제 동참 국가에 한국 또 빠져",20220226,0.0
8476,매일경제,교수님이 걸그룹 댄스를…달라진 대학가 비대면입학식,20220226,2.0
8996,매일경제,미디어법 개정 급한데…부처는 뒷짐,20220226,0.0
9228,매일경제, 기후위기로 죽는건 결국 인간…지구의 재생에 당장 동참하라,20220226,2.0
9354,동아일보,"인촌기념회, 고교-대학생 35명에 장학증서",20220226,1.0
9487,매일경제,연말정산 토해낸 사람들 주목…무조건 115만원 돌려받는 꿀팁,20220226,2.0
9758,매일경제,車수출 직격탄 우려…러시아서 2조 수주 건설사 발동동,20220226,0.0
9817,동아일보,변형된 표적단백질도 쉽게 찾아 분해… 불치병 치료 새 길 열어,20220226,1.0
9848,매일경제,"카·케·토 인터넷銀 3사, 중저신용대출 목표미달",20220226,0.0
433,매일경제,이재명 '우크라 대통령 폄하' 논란…기름 더 붓는 국민의힘,20220228,0.0
863,동아일보,미국발 긴축-우크라 사태… 증시 두달새 162조 증발,20220228,0.0
1740,매일경제,코로나 누적 확진자 300만명 육박,20220228,0.0
2322,매일경제,"""나토가입 꿈꾸다간 우크라이나 꼴난다""…러시아, 이번엔 핀란드 스웨덴 협박",20220228,0.0
2370,매일경제,러시아·우크라 신경전 끝에 벨라루스 국경서 회담 합의,20220228,2.0
2399,동아일보,"‘MZ세대 놀이터’된 더현대 서울, 개점 첫해 8000억 ‘매출 신기록’",20220228,1.0
2696,매일경제,"러시아서 받을 돈 연12조원 어쩌나...한국기업, 러 금융제재에 날벼락",20220228,0.0
2719,동아일보,빠르고 안전하고 쾌적한 철도… 대한민국 균형발전 잇는다,20220228,1.0
416,매일경제,"""해외상표 들여와 키우면 뭐하나""…판권 보호안돼 우는 중소기업들",20220228,0.0
417,매일경제,"러시아서 받을 돈 연12조원 어쩌나...한국기업, 러 금융제재에 날벼락",20220228,0.0
418,매일경제,화염병 만들고 수천명 자원입대…우크라 민간인들 결사 저항,20220228,2.0
419,매일경제,그는 무능하지 않았다…재평가받는 우크라대통령,20220228,2.0
420,매일경제,"""나토가입 꿈꾸다간 우크라이나 꼴난다""…러시아, 이번엔 핀란드 스웨덴 협박",20220228,0.0
421,매일경제,러시아·우크라 신경전 끝에 벨라루스 국경서 회담 합의,20220228,2.0
422,매일경제,우크라 전쟁' 틈타 미사일 쏜 北…南대선 열흘 앞 무력시위 재개,20220228,0.0
423,매일경제,이재명 '우크라 대통령 폄하' 논란…기름 더 붓는 국민의힘,20220228,0.0
424,매일경제,"""대출 명의 빌려주면 20만원""…이면계약 금융사기 주의보",20220228,0.0
425,매일경제,美 최초 흑인 여성 대법관…233년만에 유리천장 깨져,20220228,1.0
426,매일경제,"아이오닉5, 독일 최우수 'SUV 전기車' 선정",20220228,1.0
427,매일경제,코로나 누적 확진자 300만명 육박,20220228,0.0
428,매일경제,PGA 비판·욕설' 미컬슨…최대 500억 손해 위기,20220228,0.0
429,매일경제, 코로나 위기 함께 넘었다…더 깐깐했던 'K기업 방역',20220228,1.0
430,매일경제,"삼성전자, 특허 1400건 무상 양도…협력사에 아낌없는 '삼성 나눔'",20220228,1.0
6832,동아일보,"현대차-기아 21개 차종, 지옥 난이도 美안전테스트서 ‘엄지 척’",20220228,1.0
7276,동아일보,"GS25, 전화사기 피해 점포 지원… 보험 가입 통해 최대 70만원 보상",20220228,1.0
7524,동아일보,코로나 사망 하루 112명 ‘최다’…주간 사망 2주새 2.9배로 급증,20220228,0.0
7649,동아일보,"北 미사일 도발 재개…대선 코앞 南 흔들고, 우크라 전쟁속 美 압박",20220228,0.0
7829,매일경제,美 최초 흑인 여성 대법관…233년만에 유리천장 깨져,20220228,1.0
7856,동아일보,"여행 77%↓, 유흥 67%↓…지역상권 30개 업종중 16개 매출 줄어",20220228,0.0
8048,매일경제,"삼성전자, 특허 1400건 무상 양도…협력사에 아낌없는 '삼성 나눔'",20220228,1.0
8576,매일경제, 코로나 위기 함께 넘었다…더 깐깐했던 'K기업 방역',20220228,1.0
8800,매일경제,PGA 비판·욕설' 미컬슨…최대 500억 손해 위기,20220228,0.0
9207,매일경제,우크라 전쟁' 틈타 미사일 쏜 北…南대선 열흘 앞 무력시위 재개,20220228,0.0
9863,동아일보,10년간 ‘전신마비’인 척…보험금 2억 타낸 모녀 실형,20220228,0.0
104,조선일보,"‘유럽 최후 독재자’ 벨라루스 루카셴코, 집권 연장 개헌투표 통과",20220301,2.0
259,조선일보," 美 수출 통제 면제에서 빠진 한국, 이러다 ‘껍데기 동맹’ 된다",20220301,0.0
465,조선일보,"서방제재에 루블화가치 30% 급락… 러, 기준금리 20%로 2배 올려",20220301,0.0
663,조선일보,푸틴의 핵위협에 이어… 러 국방장관 “핵전력 강화 돌입”,20220301,0.0
959,조선일보,“정찰위성” 핑계댄 北… ICBM 쏠 준비하나,20220301,0.0
1082,조선일보,"삼성, 노트북에도 ‘갤럭시 DNA’",20220301,2.0
1501,조선일보,2월 0~3세 영유아 확진 6만명... 한달새 13배 폭증,20220301,0.0
1513,조선일보,野 “여당 우크라 발언 제정신으로 한건가”  與 “日과 동맹 말한 윤석열은 미친 사람”,20220301,0.0
1853,조선일보,"“수준 이하 대학” “교수 못생겨” 온라인 입학식, 채팅테러 얼룩",20220301,0.0
3098,조선일보,"독일, 對러 강경론으로 급선회… 푸틴제재 선봉 섰다",20220301,0.0
3216,조선일보,코로나 빚 못갚는 소상공인 1년새 10배로…벼랑 끝에 몰렸다,20220301,0.0
0,조선일보,대선 8일 앞두고 방역패스 중단,20220301,2.0
1,조선일보,"동맹 요청 외면하자… 美, 한국을 규제했다",20220301,0.0
2,조선일보,앞에선 대화 나서고 뒤에선 암살조 투입,20220301,0.0
3,조선일보,"이재명 TK 유세날… 대통령은 경북 영천으로, 총리는 대구로",20220301,2.0
4,조선일보,푸틴의 핵위협에 이어… 러 국방장관 “핵전력 강화 돌입”,20220301,0.0
5,조선일보,"미국 반도체 기술 쓴 삼성전자 SK하이닉스, 전쟁 영향 불가피",20220301,0.0
6,조선일보,"中인권·北도발·러 침공에 눈치만… “한국, 美의 3류 동맹 전락할 판”",20220301,0.0
7,조선일보,"미사일·탄약 지원받은 우크라, 곳곳서 러시아軍 격퇴",20220301,1.0
8,조선일보,“우크라 돕고 싶어” 국내도 기부 행렬,20220301,1.0
9,조선일보,"서방제재에 루블화가치 30% 급락… 러, 기준금리 20%로 2배 올려",20220301,0.0
10,조선일보,野 “여당 우크라 발언 제정신으로 한건가”  與 “日과 동맹 말한 윤석열은 미친 사람”,20220301,0.0
11,조선일보,“정찰위성” 핑계댄 北… ICBM 쏠 준비하나,20220301,0.0
12,조선일보, “자기소개서 영상 잘 찍으려 스튜디오 빌려요”,20220301,2.0
13,조선일보,택배노조 19일만에 대한통운 본사 점거 풀어,20220301,1.0
14,조선일보,"“수준 이하 대학” “교수 못생겨” 온라인 입학식, 채팅테러 얼룩",20220301,0.0
15,조선일보,2월 0~3세 영유아 확진 6만명... 한달새 13배 폭증,20220301,0.0
16,조선일보,코로나 빚 못갚는 소상공인 1년새 10배로…벼랑 끝에 몰렸다,20220301,0.0
17,조선일보,1월 주택 거래량 8년 6개월 만에 최저... 미분양도 증가세,20220301,0.0
18,조선일보,원전株 급등,20220301,1.0
19,조선일보,"전자책 스타트업 리디, 1200억 투자받고 유니콘 등극",20220301,1.0
20,조선일보,"삼성, 노트북에도 ‘갤럭시 DNA’",20220301,2.0
21,조선일보,"‘유럽 최후 독재자’ 벨라루스 루카셴코, 집권 연장 개헌투표 통과",20220301,2.0
22,조선일보,"美, 러 중앙은행과 달러 거래 금지",20220301,0.0
23,조선일보,"독일, 對러 강경론으로 급선회… 푸틴제재 선봉 섰다",20220301,0.0
24,조선일보,美배우들의 선택은 ‘오겜’… 비영어권 드라마 최초 3관왕,20220301,1.0
25,조선일보, 관객이 돌아온다!,20220301,1.0
26,조선일보,과학과 예술을 넘나드는 이 남자 “한 우물만 파서야 되나”,20220301,2.0
27,조선일보,안창호 선생 막내아들 안필영씨 3·1절 앞두고 별세,20220301,0.0
28,조선일보," 정재원, 동계체전 ‘4관왕’ 올라 MVP",20220301,1.0
29,조선일보,"각팀 11명이 승부차기… 리버풀, 9번째 리그컵 정상",20220301,1.0
30,조선일보, 여론조사 신뢰성 회복 절실,20220301,0.0
31,조선일보, 어민 생계 위협하는 해상 풍력발전,20220301,0.0
32,조선일보," 곤란해지자 핵 위협 푸틴, 김정은은 더 할 것",20220301,0.0
33,조선일보," 美 수출 통제 면제에서 빠진 한국, 이러다 ‘껍데기 동맹’ 된다",20220301,0.0
7408,조선일보, “자기소개서 영상 잘 찍으려 스튜디오 빌려요”,20220301,2.0
7500,조선일보,"전자책 스타트업 리디, 1200억 투자받고 유니콘 등극",20220301,1.0
7545,조선일보,안창호 선생 막내아들 안필영씨 3·1절 앞두고 별세,20220301,0.0
8111,조선일보,"미국 반도체 기술 쓴 삼성전자 SK하이닉스, 전쟁 영향 불가피",20220301,0.0
8264,조선일보,과학과 예술을 넘나드는 이 남자 “한 우물만 파서야 되나”,20220301,2.0
8403,조선일보,美배우들의 선택은 ‘오겜’… 비영어권 드라마 최초 3관왕,20220301,1.0
8543,조선일보,"美, 러 중앙은행과 달러 거래 금지",20220301,0.0
10133,조선일보,"中인권·北도발·러 침공에 눈치만… “한국, 美의 3류 동맹 전락할 판”",20220301,0.0
293,조선일보,"진공폭탄, 폭발때 초고압 충격파...반경 수백m내 사람 내장 파열",20220302,0.0
751,조선일보,교직원 잇단 확진… 초중고 시간강사 확보 비상,20220302,0.0
1905,조선일보,"러시아에 문화 제재… 영화 ‘더 배트맨’ 개봉 중단, 美록밴드 공연 취소",20220302,0.0
2376,조선일보, 공정성 결여된 청년희망적금,20220302,0.0
2580,조선일보,"우크라 “러, 병원에도 집속탄 쐈다”… ICC, 전쟁범죄 조사 착수",20220302,0.0
34,조선일보,"다급해진 푸틴, ‘악마의 무기’ 꺼냈다…아파트·학교까지 폭격",20220302,0.0
35,조선일보,6000만원으로 ‘24兆 넥슨 신화’ 김정주 별세,20220302,0.0
36,조선일보,20만 세계 해커의 반격… 러 외무부·은행 홈피 마비,20220302,0.0
37,조선일보,"러시아에 문화 제재… 영화 ‘더 배트맨’ 개봉 중단, 美록밴드 공연 취소",20220302,0.0
38,조선일보,"우크라 “러, 병원에도 집속탄 쐈다”… ICC, 전쟁범죄 조사 착수",20220302,0.0
39,조선일보,"진공폭탄, 폭발때 초고압 충격파...반경 수백m내 사람 내장 파열",20220302,0.0
40,조선일보,"정부, 러시아 7개 은행과 금융거래 중지",20220302,0.0
41,조선일보,교직원 잇단 확진… 초중고 시간강사 확보 비상,20220302,0.0
42,조선일보,치료제 품귀… 코로나 ‘2차 저지선’ 흔들린다,20220302,0.0
43,조선일보,정재훈 교수 “5월까지 5~11세 절반 이상 코로나 감염될 것”,20220302,0.0
44,조선일보,뱅크런·식료품 사재기… 전세계 제재로 러 국민 ‘패닉’,20220302,0.0
45,조선일보, 저출산 원인 근본부터 규명해야,20220302,0.0
46,조선일보, 공정성 결여된 청년희망적금,20220302,0.0
7626,조선일보,"정부, 러시아 7개 은행과 금융거래 중지",20220302,0.0
8587,조선일보,20만 세계 해커의 반격… 러 외무부·은행 홈피 마비,20220302,0.0
9330,조선일보,"다급해진 푸틴, ‘악마의 무기’ 꺼냈다…아파트·학교까지 폭격",20220302,0.0
10041,조선일보,치료제 품귀… 코로나 ‘2차 저지선’ 흔들린다,20220302,0.0
158,조선일보,"‘尹 테마주’ 신원종합개발 상한가, ‘安 테마주’ 써니전자 12% 올라",20220311,1.0
170,조선일보,"아마존, 장마감 후 “20대 1 액면분할” 발표… 시간외 거래에서 폭등",20220311,1.0
824,조선일보," 기득권 좌파가 자멸했다, 자기모순 때문에",20220311,0.0
996,조선일보,"‘사전투표 관리 부실’ 고발… 검찰, 노정희 수사 착수",20220311,0.0
1051,조선일보,"한미약품 고혈압 복합신약, 중국 시장 진출",20220311,1.0
1164,조선일보,“과감한 규제개혁으로 기업하기 좋은 나라 만들어 달라”,20220311,1.0
1473,조선일보,대선 뒤 주가 오르는 ‘허니문 랠리’… 이번엔?,20220311,1.0
1490,조선일보,"러, 마리우폴의 산부인과·소아 병동 무차별 폭격",20220311,0.0
2769,조선일보,"전기차 리스·렌트 200배로 증가, 그 뒤엔 MZ세대 있었군요",20220311,1.0
3338,조선일보,주52시간·최저임금… 中企 옥죄던 노동규제 손본다,20220311,1.0
47,조선일보,“통합·협치하라는 국민 뜻 따르겠다”,20220311,1.0
48,조선일보,바이든 “다양한 분야 협력 확대” 尹 “굳건한 한미공조 필요”,20220311,1.0
49,조선일보,김정은 “5년내 정찰위성 다량 배치”… ICBM 도발 예고,20220311,0.0
50,조선일보,"‘사전투표 관리 부실’ 고발… 검찰, 노정희 수사 착수",20220311,0.0
51,조선일보,"러, 마리우폴의 산부인과·소아 병동 무차별 폭격",20220311,0.0
52,조선일보,"“러, 대량살상무기 열압력탄 사용했다”",20220311,0.0
53,조선일보," 기득권 좌파가 자멸했다, 자기모순 때문에",20220311,0.0
54,조선일보,주52시간·최저임금… 中企 옥죄던 노동규제 손본다,20220311,1.0
55,조선일보,“과감한 규제개혁으로 기업하기 좋은 나라 만들어 달라”,20220311,1.0
56,조선일보,"한미약품 고혈압 복합신약, 중국 시장 진출",20220311,1.0
57,조선일보,요동치는 유가에 세계증시 롤러코스터,20220311,0.0
58,조선일보,지방 아파트도 하락세로 돌아서,20220311,0.0
59,조선일보,"전기차 리스·렌트 200배로 증가, 그 뒤엔 MZ세대 있었군요",20220311,1.0
60,조선일보,"돼지의 심장으로 살던 사나이, 두달만에 사망",20220311,0.0
61,조선일보,"아마존, 장마감 후 “20대 1 액면분할” 발표… 시간외 거래에서 폭등",20220311,1.0
62,조선일보,"‘尹 테마주’ 신원종합개발 상한가, ‘安 테마주’ 써니전자 12% 올라",20220311,1.0
63,조선일보,대선 뒤 주가 오르는 ‘허니문 랠리’… 이번엔?,20220311,1.0
64,조선일보,"입만 열면 “관두겠다”는 직원, 낮은 고과 줬더니...",20220311,0.0
7701,조선일보,“통합·협치하라는 국민 뜻 따르겠다”,20220311,1.0
7794,조선일보,"입만 열면 “관두겠다”는 직원, 낮은 고과 줬더니...",20220311,0.0
7828,조선일보,요동치는 유가에 세계증시 롤러코스터,20220311,0.0
8586,조선일보,지방 아파트도 하락세로 돌아서,20220311,0.0
8817,조선일보,김정은 “5년내 정찰위성 다량 배치”… ICBM 도발 예고,20220311,0.0
9101,조선일보,"“러, 대량살상무기 열압력탄 사용했다”",20220311,0.0
2467,조선일보,"北도발 임박 정황… 한미, 동시에 발표",20220312,0.0
2621,조선일보,北 세계 최대 ICBM 발사 임박,20220312,0.0
65,조선일보,北 세계 최대 ICBM 발사 임박,20220312,0.0
66,조선일보,"北도발 임박 정황… 한미, 동시에 발표",20220312,0.0
1208,조선일보,"132명 탄 中여객기, 8km 상공서 수직 추락… “기체 산산조각”",20220322,0.0
67,조선일보,"132명 탄 中여객기, 8km 상공서 수직 추락… “기체 산산조각”",20220322,0.0
400,조선일보,러 “한국 등 非우호국 국민 입국 제한할 것”,20220330,0.0
3123,조선일보,바다에 뛰어들어 생명 구한 김하수씨 등 ‘LG 의인상’,20220330,1.0
68,조선일보,"수출입은행, 美셰일가스 개발업체에 무리한 대출해 2200억 떼여",20220330,0.0
69,조선일보,러 “한국 등 非우호국 국민 입국 제한할 것”,20220330,0.0
70,조선일보,바다에 뛰어들어 생명 구한 김하수씨 등 ‘LG 의인상’,20220330,1.0
71,조선일보,테슬라 두번째 액면분할 발표에 8% 상승,20220330,1.0
10111,조선일보,"수출입은행, 美셰일가스 개발업체에 무리한 대출해 2200억 떼여",20220330,0.0
265,조선일보,돈이 도는 속도가 느려졌다,20220331,0.0
267,조선일보,소설·작곡 이어 사람처럼 코딩… AI의 도전은 어디까지?,20220331,1.0
2425,조선일보,"다시 돌진, 빅테크… 애플 시총 3조달러 눈앞, 테슬라는 ‘천슬라’ 회복",20220331,1.0
72,조선일보,규제 풀다 집값 뛸라… 尹의 ‘부동산 딜레마’,20220331,0.0
73,조선일보,청소년 10% 당뇨 위험… 10년 전보다 두 배 증가,20220331,0.0
74,조선일보,이채원 베를린 국제무용콩쿠르 금상,20220331,1.0
75,조선일보,"두산, 7연속 우승",20220331,1.0
76,조선일보,"다시 돌진, 빅테크… 애플 시총 3조달러 눈앞, 테슬라는 ‘천슬라’ 회복",20220331,1.0
77,조선일보,돈이 도는 속도가 느려졌다,20220331,0.0
78,조선일보,"AI가 알아서 화질 개선, 건강관리도… TV의 진화는 어디까지",20220331,1.0
79,조선일보,용수철처럼 튀었다...벌써 ‘전쟁 전’으로 회복된 美·유럽 주식시장,20220331,1.0
80,조선일보,소설·작곡 이어 사람처럼 코딩… AI의 도전은 어디까지?,20220331,1.0
7037,조선일보,규제 풀다 집값 뛸라… 尹의 ‘부동산 딜레마’,20220331,0.0
7526,조선일보,"AI가 알아서 화질 개선, 건강관리도… TV의 진화는 어디까지",20220331,1.0
8485,조선일보,청소년 10% 당뇨 위험… 10년 전보다 두 배 증가,20220331,0.0
110,매일경제, 쉬고 싶은 남편과 일하고 싶은 아내,20220401,2.0
210,매일경제,화기애애 靑회동 3일만에…'대우조선 알박기' 정면 충돌,20220401,0.0
610,매일경제,美 '핵무기 사용조건' 문턱 낮췄다,20220401,0.0
682,경향신문,지난해 못 거둔 국세 100조 육박…88조는 사실상 징수 어려워,20220401,0.0
1047,경향신문,보호받지 못하는 몸-혐오정치가 내세운 ‘이주민 무임승차론’③,20220401,0.0
1142,매일경제,박현주 미래에셋 회장 12년째 배당금 기부,20220401,1.0
1156,경향신문, 새빨간 거짓말,20220401,0.0
1289,매일경제,"""삼성의 가슴 뛰는 비전…300 전사 모여라""",20220401,1.0
1356,경향신문,조계종 개혁 요구한 91세 설조 스님 ‘승적 박탈’ 중징계,20220401,0.0
1700,매일경제,"美, 전략비축유 매일 100만배럴씩 푼다",20220401,1.0
1702,매일경제, 반도체기판·시멘트株 이어…'쇼티지' 수혜로 뛸 곳 공략,20220401,1.0
1812,매일경제,정말 다 오르네…4월부터 가스요금 평균 1.8% 인상,20220401,0.0
2006,매일경제,류호정 호소에도…비의료인 문신시술 금지 '합헌',20220401,0.0
2209,매일경제, 떠나는 이주열 총재,20220401,2.0
2228,매일경제,"""비우호국에 러 천연가스 안판다""…가스프롬, EU에 공급 중단 검토",20220401,0.0
2484,매일경제,"""용산재건축 호가 2억씩 올랐다""…대통령 집무실 효과 뜨겁네",20220401,1.0
2607,매일경제,21개월만에 산업생산 두달 연속 하락,20220401,0.0
2882,매일경제,배당도 두둑한데 주가도 강세…맥쿼리인프라 인기 이유 있었네,20220401,1.0
0,매일경제, 미래 무역인 소망은…청년 편지 읽는 尹,20220401,1.0
1,매일경제,"""건설노조 갑질 멈춰라""…5년만에 뒤늦게 칼 빼든 정부",20220401,0.0
2,매일경제,"인수위, 文정부에 선전포고…""징벌적 양도세 반드시 걷어낸다""",20220401,0.0
3,매일경제,화기애애 靑회동 3일만에…'대우조선 알박기' 정면 충돌,20220401,0.0
4,매일경제,"새 정부, 韓 성장 촉진 기대 커…사회통합·정치개혁엔 비관론",20220401,2.0
5,매일경제,"윤석열 당선인, 저성장 극복 시급…일 잘하는 정부 될것",20220401,1.0
6,매일경제,"수상한 신포조선소…北, SLBM도 쏘나",20220401,0.0
7,매일경제,"美, 전략비축유 매일 100만배럴씩 푼다",20220401,1.0
8,매일경제,"""스마트폰 PC 수요 줄고 있다""…TSMC 경기침체 경고",20220401,0.0
9,매일경제,"푸틴 ""루블화로만 가스 결제…위반땐 가스공급 계약 중단""",20220401,0.0
10,매일경제,"""비우호국에 러 천연가스 안판다""…가스프롬, EU에 공급 중단 검토",20220401,0.0
11,매일경제,美 '핵무기 사용조건' 문턱 낮췄다,20220401,0.0
12,매일경제,보복여행 터졌다…뉴욕관광객 70% 늘듯,20220401,1.0
13,매일경제,21개월만에 산업생산 두달 연속 하락,20220401,0.0
14,매일경제,정말 다 오르네…4월부터 가스요금 평균 1.8% 인상,20220401,0.0
15,매일경제," OLED도 중국에 뺏길 판…정부, 전략기술 지정 추진",20220401,0.0
16,매일경제, 떠나는 이주열 총재,20220401,2.0
17,매일경제,"KTX 18년, 지구 1만4000바퀴 돌았다",20220401,2.0
18,매일경제,돈나무 된 두나무…작년 순이익 46배 늘어 2조2천억,20220401,1.0
19,매일경제," KB국민銀-KOTRA ""C테크기업 지원""",20220401,1.0
20,매일경제,은행계좌 필요없는 체크카드 4월 출시,20220401,2.0
21,매일경제,"주담대 희소식…우리銀, 3%대 대거 푼다",20220401,1.0
22,매일경제,'대출 맛집' 케이뱅크…최대 0.4%P 또 내려,20220401,1.0
23,매일경제,"수출 한국에 힘 실은 尹…""무역인재 육성""",20220401,1.0
24,매일경제,"""삼성의 가슴 뛰는 비전…300 전사 모여라""",20220401,1.0
25,매일경제,수소·배터리 동력 삼아…롯데케미칼 매출 50조,20220401,1.0
26,매일경제,LG전자 창원공장 '제조업 등대'로 불 밝혔다,20220401,1.0
27,매일경제,'포스코플로우'로 새 출발,20220401,1.0
28,매일경제,"KT 구현모 ""지주형 전환""…주주가치 확 키운다",20220401,1.0
29,매일경제,LG CNS 작년 매출 4조 돌파…클라우드·물류 새역사 썼다,20220401,1.0
30,매일경제,"웰크론, 산불 이재민에 침구 지원",20220401,1.0
31,매일경제,빼빼로 가격 1700원으로 오른다,20220401,2.0
32,매일경제,한국산 김치 우수성 입증…日 '기능성표시식품' 등록,20220401,1.0
33,매일경제,배당도 두둑한데 주가도 강세…맥쿼리인프라 인기 이유 있었네,20220401,1.0
34,매일경제,박현주 미래에셋 회장 12년째 배당금 기부,20220401,1.0
35,매일경제,美기업 실적에 쏠린 눈…에너지·광물 웃고 기술·항공 우나 ,20220401,2.0
36,매일경제,러시아서 발뺀 월가 큰 손들…이곳에 꽂혔다 ,20220401,2.0
37,매일경제,"""용산재건축 호가 2억씩 올랐다""…대통령 집무실 효과 뜨겁네",20220401,1.0
38,매일경제,"DL이앤씨, 탄소 포집·저장 해외시장 진출",20220401,1.0
39,매일경제,5월에 일본인 밀려올까…김포~하네다 노선 '시동',20220401,1.0
40,매일경제,류호정 호소에도…비의료인 문신시술 금지 '합헌',20220401,0.0
41,매일경제,'유령주식' 내다판 삼성證 직원 유죄,20220401,0.0
42,매일경제,"방시혁과 방탄소년단, 타임誌 모델 됐다",20220401,1.0
43,매일경제, 쉬고 싶은 남편과 일하고 싶은 아내,20220401,2.0
44,매일경제,부산 오시리아 국내 대표 관광지로 뜬다,20220401,1.0
45,매일경제,"코로나 위기에 빛난 BNK경남은행, 지역 재투자 '최우수'",20220401,1.0
46,매일경제, 희소성 넘치는 싱가포르 고가주택…전세계 갑부 지갑 열었다,20220401,1.0
47,매일경제, 원자재값 급등 판매가에 반영…화학株 어깨펼듯,20220401,1.0
48,매일경제, 반도체기판·시멘트株 이어…'쇼티지' 수혜로 뛸 곳 공략,20220401,1.0
6851,매일경제,"방시혁과 방탄소년단, 타임誌 모델 됐다",20220401,1.0
7046,경향신문,주담대 금리 4% 육박…8년11개월 만에 최고,20220401,0.0
7405,매일경제,"코로나 위기에 빛난 BNK경남은행, 지역 재투자 '최우수'",20220401,1.0
7739,경향신문,가스요금 4월부터 월 860원 오른다,20220401,0.0
7762,경향신문,코로나 이후 4억명의 아이들 ‘교실 밖으로’,20220401,0.0
7839,매일경제,"주담대 희소식…우리銀, 3%대 대거 푼다",20220401,1.0
7914,매일경제,포스코플로우'로 새 출발,20220401,1.0
7994,매일경제,"푸틴 ""루블화로만 가스 결제…위반땐 가스공급 계약 중단""",20220401,0.0
8056,경향신문,"성인용보다 용량 적은 화이자 접종…“독감주사 맞는다 생각, 별로 안 아팠어요”",20220401,2.0
8113,경향신문,거리 두기 ‘10명·밤 12시’ 유력…접종완료 입국자는 격리 면제,20220401,1.0
8232,매일경제,보복여행 터졌다…뉴욕관광객 70% 늘듯,20220401,1.0
8402,매일경제,한국산 김치 우수성 입증…日 '기능성표시식품' 등록,20220401,1.0
8429,매일경제,돈나무 된 두나무…작년 순이익 46배 늘어 2조2천억,20220401,1.0
8484,매일경제,LG전자 창원공장 '제조업 등대'로 불 밝혔다,20220401,1.0
8512,경향신문," 감동을 넘어 감탄, 상상이 현실이 되는 K문화",20220401,1.0
8771,매일경제,"KTX 18년, 지구 1만4000바퀴 돌았다",20220401,2.0
9133,매일경제, 미래 무역인 소망은…청년 편지 읽는 尹,20220401,1.0
9474,매일경제,"""건설노조 갑질 멈춰라""…5년만에 뒤늦게 칼 빼든 정부",20220401,0.0
9573,매일경제,"웰크론, 산불 이재민에 침구 지원",20220401,1.0
10156,경향신문," 이견 불용·점령군 행태 인수위, 국민통합 약속 팽개치나",20220401,0.0
10204,경향신문,하늘길 내달 ‘활짝’…여름엔 ‘예년 50%’ 회복,20220401,1.0
497,매일경제,동남아서 잡힌 마약 총책…알고 보니 30대 女탈북민,20220402,0.0
511,매일경제, 건설노조 갑질 5년간 방치하다 임기말에 엄벌하겠다는 정부,20220402,0.0
619,매일경제,집값 꿈틀…줍줍·경매에 기회 있다 ,20220402,1.0
1195,매일경제,최대 수출 찍고도 무역 적자…에너지·원자재값 폭등 여파,20220402,0.0
1295,매일경제, 코로나19 이전으로 돌아간 인천국제공항,20220402,1.0
1308,매일경제,3월 가계대출 2조7천억원 감소,20220402,2.0
1514,매일경제, 대한항공 '올해의 화물 항공사',20220402,1.0
1667,경향신문,윤석열 “갈등 야기해 이득 보는 사람 막아야”,20220402,2.0
1745,경향신문,공정성·객관성의 담보없는 평가와 그에 의한 차별은 폭력이다,20220402,0.0
1769,매일경제,배달음식 주문 하루 평균 802억…2월 온라인쇼핑 1년새 14% 쑥,20220402,1.0
